国家,日期,累计确诊,累计死亡,累计治愈
秘鲁,06.12,214788,102429,6088
秘鲁,06.11,208823,98031,5903
秘鲁,06.10,203736,92929,5738
秘鲁,06.09,199696,89556,5571
秘鲁,06.08,196515,86219,5465
秘鲁,06.07,191758,82731,5301
秘鲁,06.06,187400,79214,5162
秘鲁,06.05,183198,76228,5031
秘鲁,06.04,178914,72319,4894
秘鲁,06.03,170039,69257,4634
秘鲁,06.02,170039,68507,4634
秘鲁,06.01,164476,67208,4506
秘鲁,05.31,155671,66447,4371
秘鲁,05.30,148285,62791,4230
秘鲁,05.29,141779,59442,4099
秘鲁,05.28,135905,56169,3983
秘鲁,05.27,129751,52906,3788
秘鲁,05.26,123979,50949,3629
秘鲁,05.25,119959,49795,3456
秘鲁,05.24,115754,47915,3373
秘鲁,05.23,111698,44848,3244
秘鲁,05.22,108769,43587,3148
秘鲁,05.21,104020,41968,3024
秘鲁,05.20,99483,36524,2914
秘鲁,05.19,94933,30306,2789
秘鲁,05.18,92273,28621,2648
秘鲁,05.17,88541,28272,2523
秘鲁,05.16,84495,27147,2392
秘鲁,05.15,80604,25151,2267
秘鲁,05.14,76306,24324,2169
秘鲁,05.13,72059,23324,2057
秘鲁,05.12,68822,22406,1961
秘鲁,05.11,67307,21349,1889
秘鲁,05.10,65015,20246,1814
秘鲁,05.09,61847,19012,1714
秘鲁,05.08,58526,18388,1627
秘鲁,05.07,54817,17527,1533
秘鲁,05.06,51189,15413,1444
秘鲁,05.05,47372,14427,1344
秘鲁,05.04,45928,13550,1286
秘鲁,05.03,42534,12434,1200
秘鲁,05.02,40459,11129,1124
秘鲁,05.01,36976,10405,1051
秘鲁,04.30,33931,10037,943
秘鲁,04.29,31190,9179,854
秘鲁,04.28,28699,8425,782
秘鲁,04.27,27517,8088,728
秘鲁,04.26,25331,7797,700
秘鲁,04.25,21648,7496,634
秘鲁,04.24,20914,7422,572
秘鲁,04.23,19250,7027,530
秘鲁,04.22,17837,6982,484
秘鲁,04.21,16325,6968,445
秘鲁,04.20,15628,6811,400
秘鲁,04.19,14420,6684,348
秘鲁,04.18,13489,6541,300
秘鲁,04.17,12491,6120,274
秘鲁,04.16,11475,3108,254
秘鲁,04.15,10303,2869,230
秘鲁,04.14,9784,2642,216
秘鲁,04.13,7519,1798,193
秘鲁,04.12,6848,1739,181
秘鲁,04.11,5897,1569,169
秘鲁,04.10,5256,1438,138
秘鲁,04.09,4342,1333,121
秘鲁,04.08,2954,1301,107
秘鲁,04.07,2561,997,92
秘鲁,04.06,2281,989,83
秘鲁,04.05,1746,914,73
秘鲁,04.04,1595,537,55
秘鲁,04.03,1414,537,55
秘鲁,04.02,1323,394,30
秘鲁,04.01,1065,394,30
秘鲁,03.31,950,53,24
秘鲁,03.30,852,14,18
秘鲁,03.29,671,14,16
秘鲁,03.28,635,14,11
秘鲁,03.27,580,14,9
秘鲁,03.26,480,2,5
秘鲁,03.25,395,2,5
秘鲁,03.24,395,2,5
秘鲁,03.23,363,2,5
秘鲁,03.22,318,2,5
秘鲁,03.21,263,2,4
秘鲁,03.20,234,2,1
秘鲁,03.19,145,0,0
秘鲁,03.18,117,0,0
秘鲁,03.17,71,0,0
秘鲁,03.16,71,0,0
秘鲁,03.15,28,0,0
秘鲁,03.14,28,0,0
秘鲁,03.13,22,0,0
秘鲁,03.12,11,0,0
秘鲁,03.11,11,0,0
秘鲁,03.10,9,0,0
秘鲁,03.09,6,0,0
秘鲁,03.08,6,0,0
秘鲁,03.07,1,0,0
秘鲁,03.06,1,0,0
多哥,06.15,531,299,13
多哥,06.14,530,291,13
多哥,06.13,525,279,13
多哥,06.12,524,271,13
多哥,06.11,522,265,13
多哥,06.10,501,260,13
多哥,06.09,497,251,13
多哥,06.08,495,248,13
多哥,06.07,487,240,13
多哥,06.06,485,240,13
多哥,06.05,465,239,13
多哥,06.04,452,236,13
多哥,06.03,445,230,13
多哥,06.02,443,215,13
多哥,06.01,442,211,13
多哥,05.31,433,206,13
多哥,05.30,428,202,13
多哥,05.29,422,197,13
多哥,05.28,395,183,13
多哥,05.27,391,177,13
多哥,05.26,386,161,13
多哥,05.25,381,141,12
多哥,05.24,373,133,12
多哥,05.23,363,121,12
多哥,05.22,354,118,12
多哥,05.21,340,110,12
多哥,05.20,338,107,12
多哥,05.19,330,106,12
多哥,05.18,301,104,11
多哥,05.17,298,99,11
多哥,05.16,263,96,11
多哥,05.15,238,96,11
多哥,05.14,219,96,11
多哥,05.13,199,92,11
多哥,05.12,181,89,11
多哥,05.11,174,89,11
多哥,05.10,153,87,10
多哥,05.09,145,85,10
多哥,05.08,145,85,10
多哥,05.07,128,77,9
多哥,05.06,128,77,9
多哥,05.05,126,74,9
多哥,05.04,126,74,9
多哥,05.03,124,67,9
多哥,05.02,123,66,9
多哥,05.01,116,65,9
多哥,04.30,116,65,9
多哥,04.29,99,63,6
多哥,04.28,99,62,6
多哥,04.27,98,62,6
多哥,04.26,96,62,6
多哥,04.25,96,62,6
多哥,04.24,90,59,6
多哥,04.23,88,56,6
多哥,04.22,88,56,6
多哥,04.21,84,53,6
多哥,04.20,84,52,5
多哥,04.19,84,49,5
多哥,04.18,83,48,5
多哥,04.17,83,48,5
多哥,04.16,81,35,3
多哥,04.15,81,35,3
多哥,04.14,77,32,3
多哥,04.13,76,29,3
多哥,04.12,76,25,3
多哥,04.11,76,25,3
多哥,04.10,76,25,3
多哥,04.09,73,24,3
多哥,04.08,65,23,3
多哥,04.07,58,23,3
多哥,04.06,52,22,3
多哥,04.05,44,18,3
多哥,04.04,39,17,2
多哥,04.03,39,17,2
多哥,04.02,39,17,2
多哥,04.01,34,10,1
多哥,03.31,34,10,1
多哥,03.30,30,7,1
多哥,03.29,24,1,1
多哥,03.28,24,1,1
多哥,03.27,16,1,0
多哥,03.26,16,1,0
多哥,03.25,16,1,0
多哥,03.24,16,1,0
多哥,03.23,16,1,0
多哥,03.22,16,1,0
多哥,03.21,16,1,0
多哥,03.20,9,0,0
多哥,03.19,1,0,0
多哥,03.18,1,0,0
多哥,03.17,1,0,0
多哥,03.16,1,0,0
多哥,03.15,1,0,0
多哥,03.14,1,0,0
多哥,03.13,1,0,0
多哥,03.12,1,0,0
多哥,03.11,1,0,0
多哥,03.10,1,0,0
多哥,03.09,1,0,0
多哥,03.08,1,0,0
多哥,03.07,1,0,0
列支敦士登公国,06.15,82,55,1
列支敦士登公国,06.14,82,55,1
列支敦士登公国,06.13,82,55,1
列支敦士登公国,06.12,82,55,1
列支敦士登公国,06.11,82,55,1
列支敦士登公国,06.10,82,55,1
列支敦士登公国,06.09,82,55,1
列支敦士登公国,06.08,82,55,1
列支敦士登公国,06.07,82,55,1
列支敦士登公国,06.06,82,55,1
列支敦士登公国,06.05,82,55,1
列支敦士登公国,06.04,82,55,1
列支敦士登公国,06.03,82,55,1
列支敦士登公国,06.02,82,55,1
列支敦士登公国,06.01,82,55,1
列支敦士登公国,05.31,82,55,1
列支敦士登公国,05.30,82,55,1
列支敦士登公国,05.29,82,55,1
列支敦士登公国,05.28,82,55,1
列支敦士登公国,05.27,82,55,1
列支敦士登公国,05.26,82,55,1
列支敦士登公国,05.25,82,55,1
列支敦士登公国,05.24,82,55,1
列支敦士登公国,05.23,82,55,1
列支敦士登公国,05.22,82,55,1
列支敦士登公国,05.21,82,55,1
列支敦士登公国,05.20,82,55,1
列支敦士登公国,05.19,82,55,1
列支敦士登公国,05.18,82,55,1
列支敦士登公国,05.17,82,55,1
列支敦士登公国,05.16,82,55,1
列支敦士登公国,05.15,82,55,1
列支敦士登公国,05.14,82,55,1
列支敦士登公国,05.13,82,55,1
列支敦士登公国,05.12,82,55,1
列支敦士登公国,05.11,82,55,1
列支敦士登公国,05.10,82,55,1
列支敦士登公国,05.09,82,55,1
列支敦士登公国,05.08,82,55,1
列支敦士登公国,05.07,82,55,1
列支敦士登公国,05.06,82,55,1
列支敦士登公国,05.05,82,55,1
列支敦士登公国,05.04,82,55,1
列支敦士登公国,05.03,82,55,1
列支敦士登公国,05.02,82,55,1
列支敦士登公国,05.01,82,55,1
列支敦士登公国,04.30,79,55,1
列支敦士登公国,04.29,79,55,1
列支敦士登公国,04.28,79,55,1
列支敦士登公国,04.27,79,55,1
列支敦士登公国,04.26,79,55,1
列支敦士登公国,04.25,79,55,1
列支敦士登公国,04.24,79,55,1
列支敦士登公国,04.23,79,55,1
列支敦士登公国,04.22,79,55,1
列支敦士登公国,04.21,79,55,1
列支敦士登公国,04.20,79,55,1
列支敦士登公国,04.19,79,55,1
列支敦士登公国,04.18,79,55,1
列支敦士登公国,04.17,79,55,1
列支敦士登公国,04.16,79,55,1
列支敦士登公国,04.15,79,55,1
列支敦士登公国,04.14,79,55,1
列支敦士登公国,04.13,79,55,1
列支敦士登公国,04.12,79,55,1
列支敦士登公国,04.11,79,55,1
列支敦士登公国,04.10,64,0,0
列支敦士登公国,04.09,64,0,0
列支敦士登公国,04.08,64,0,0
列支敦士登公国,04.07,64,0,0
列支敦士登公国,04.06,64,0,0
列支敦士登公国,04.05,64,0,0
列支敦士登公国,04.04,64,0,0
列支敦士登公国,04.03,64,0,0
列支敦士登公国,04.02,64,0,0
列支敦士登公国,04.01,64,0,0
列支敦士登公国,03.31,64,0,0
列支敦士登公国,03.30,56,0,0
列支敦士登公国,03.29,56,0,0
列支敦士登公国,03.28,56,0,0
列支敦士登公国,03.27,51,0,0
列支敦士登公国,03.26,51,0,0
列支敦士登公国,03.25,51,0,0
列支敦士登公国,03.24,51,0,0
列支敦士登公国,03.23,1,0,0
列支敦士登公国,03.22,1,0,0
列支敦士登公国,03.21,1,0,0
列支敦士登公国,03.20,1,0,0
列支敦士登公国,03.19,1,0,0
列支敦士登公国,03.18,1,0,0
列支敦士登公国,03.17,1,0,0
列支敦士登公国,03.16,1,0,0
列支敦士登公国,03.15,1,0,0
列支敦士登公国,03.14,1,0,0
列支敦士登公国,03.13,1,0,0
列支敦士登公国,03.12,1,0,0
列支敦士登公国,03.11,1,0,0
列支敦士登公国,03.10,1,0,0
列支敦士登公国,03.09,1,0,0
列支敦士登公国,03.08,1,0,0
列支敦士登公国,03.07,1,0,0
哥斯达黎加,06.15,1715,752,12
哥斯达黎加,06.14,1662,743,12
哥斯达黎加,06.13,1612,731,12
哥斯达黎加,06.12,1538,722,12
哥斯达黎加,06.11,1461,722,12
哥斯达黎加,06.10,1375,717,11
哥斯达黎加,06.09,1342,712,11
哥斯达黎加,06.08,1318,704,10
哥斯达黎加,06.07,1263,701,10
哥斯达黎加,06.06,1228,695,10
哥斯达黎加,06.05,1194,687,10
哥斯达黎加,06.04,1157,685,10
哥斯达黎加,06.03,1105,682,10
哥斯达黎加,06.02,1084,676,10
哥斯达黎加,06.01,1056,669,10
哥斯达黎加,05.31,1047,658,10
哥斯达黎加,05.30,1022,653,10
哥斯达黎加,05.29,1000,646,10
哥斯达黎加,05.28,984,639,10
哥斯达黎加,05.27,956,634,10
哥斯达黎加,05.26,951,628,10
哥斯达黎加,05.25,930,620,10
哥斯达黎加,05.24,918,607,10
哥斯达黎加,05.23,911,600,10
哥斯达黎加,05.22,903,592,10
哥斯达黎加,05.21,897,582,10
哥斯达黎加,05.20,882,577,10
哥斯达黎加,05.19,866,575,10
哥斯达黎加,05.18,863,565,10
哥斯达黎加,05.17,853,551,10
哥斯达黎加,05.16,843,542,10
哥斯达黎加,05.15,830,535,8
哥斯达黎加,05.14,815,527,8
哥斯达黎加,05.13,804,520,7
哥斯达黎加,05.12,801,517,7
哥斯达黎加,05.11,792,501,7
哥斯达黎加,05.10,780,480,6
哥斯达黎加,05.09,773,461,6
哥斯达黎加,05.08,765,445,6
哥斯达黎加,05.07,761,428,6
哥斯达黎加,05.06,755,413,6
哥斯达黎加,05.05,742,399,6
哥斯达黎加,05.04,739,386,6
哥斯达黎加,05.03,733,372,6
哥斯达黎加,05.02,725,355,6
哥斯达黎加,05.01,719,338,6
哥斯达黎加,04.30,713,323,6
哥斯达黎加,04.29,705,306,6
哥斯达黎加,04.28,697,287,6
哥斯达黎加,04.27,695,264,6
哥斯达黎加,04.26,693,242,6
哥斯达黎加,04.25,687,216,6
哥斯达黎加,04.24,687,196,6
哥斯达黎加,04.23,681,180,6
哥斯达黎加,04.22,669,150,6
哥斯达黎加,04.21,662,124,6
哥斯达黎加,04.20,660,112,5
哥斯达黎加,04.19,655,97,4
哥斯达黎加,04.18,649,88,4
哥斯达黎加,04.17,642,74,4
哥斯达黎加,04.16,626,67,4
哥斯达黎加,04.15,618,66,3
哥斯达黎加,04.14,612,62,3
哥斯达黎加,04.13,595,56,3
哥斯达黎加,04.12,577,49,3
哥斯达黎加,04.11,558,42,3
哥斯达黎加,04.10,539,30,3
哥斯达黎加,04.09,502,29,3
哥斯达黎加,04.08,483,24,2
哥斯达黎加,04.07,467,18,2
哥斯达黎加,04.06,396,4,2
哥斯达黎加,04.05,396,4,2
哥斯达黎加,04.04,396,4,2
哥斯达黎加,04.03,396,4,2
哥斯达黎加,04.02,347,4,2
哥斯达黎加,04.01,347,4,2
哥斯达黎加,03.31,330,4,2
哥斯达黎加,03.30,295,0,2
哥斯达黎加,03.29,295,0,2
哥斯达黎加,03.28,263,0,2
哥斯达黎加,03.27,231,0,2
哥斯达黎加,03.26,201,0,2
哥斯达黎加,03.25,158,0,2
哥斯达黎加,03.24,158,0,2
哥斯达黎加,03.23,113,0,2
哥斯达黎加,03.22,113,0,2
哥斯达黎加,03.21,113,0,2
哥斯达黎加,03.20,87,0,1
哥斯达黎加,03.19,69,0,1
哥斯达黎加,03.18,41,0,0
哥斯达黎加,03.17,41,0,0
哥斯达黎加,03.16,35,0,0
哥斯达黎加,03.15,13,0,0
哥斯达黎加,03.14,13,0,0
哥斯达黎加,03.13,13,0,0
哥斯达黎加,03.12,13,0,0
哥斯达黎加,03.11,13,0,0
哥斯达黎加,03.10,1,0,0
哥斯达黎加,03.09,1,0,0
哥斯达黎加,03.08,1,0,0
哥斯达黎加,03.07,1,0,0
马耳他,06.15,650,603,9
马耳他,06.14,649,603,9
马耳他,06.13,646,601,9
马耳他,06.12,645,600,9
马耳他,06.11,640,600,9
马耳他,06.10,635,597,9
马耳他,06.09,632,597,9
马耳他,06.08,630,596,9
马耳他,06.07,629,596,9
马耳他,06.06,627,596,9
马耳他,06.05,625,583,9
马耳他,06.04,622,576,9
马耳他,06.03,622,562,9
马耳他,06.02,620,554,9
马耳他,06.01,619,537,9
马耳他,05.31,618,534,9
马耳他,05.30,618,525,9
马耳他,05.29,616,514,8
马耳他,05.28,616,501,7
马耳他,05.27,612,491,7
马耳他,05.26,611,485,6
马耳他,05.25,611,485,6
马耳他,05.24,610,476,6
马耳他,05.23,609,473,6
马耳他,05.22,600,469,6
马耳他,05.21,599,468,6
马耳他,05.20,584,465,6
马耳他,05.19,569,460,6
马耳他,05.18,558,458,6
马耳他,05.17,553,458,6
马耳他,05.16,546,458,6
马耳他,05.15,522,443,6
马耳他,05.14,522,443,6
马耳他,05.13,508,436,6
马耳他,05.12,506,434,5
马耳他,05.11,503,434,5
马耳他,05.10,496,433,5
马耳他,05.09,490,427,5
马耳他,05.08,489,419,5
马耳他,05.07,486,413,5
马耳他,05.06,484,407,5
马耳他,05.05,482,403,5
马耳他,05.04,480,399,4
马耳他,05.03,477,392,4
马耳他,05.02,468,383,4
马耳他,05.01,467,351,4
马耳他,04.30,465,351,4
马耳他,04.29,463,339,4
马耳他,04.28,458,303,4
马耳他,04.27,450,286,4
马耳他,04.26,448,282,4
马耳他,04.25,448,249,4
马耳他,04.24,447,223,3
马耳他,04.23,445,204,3
马耳他,04.22,444,165,3
马耳他,04.21,443,150,3
马耳他,04.20,431,126,3
马耳他,04.19,427,118,3
马耳他,04.18,426,99,3
马耳他,04.17,422,91,3
马耳他,04.16,412,82,3
马耳他,04.15,399,44,3
马耳他,04.14,393,44,3
马耳他,04.13,384,44,3
马耳他,04.12,378,44,3
马耳他,04.11,370,16,3
马耳他,04.10,350,16,2
马耳他,04.09,337,16,2
马耳他,04.08,299,5,0
马耳他,04.07,293,5,0
马耳他,04.06,241,2,0
马耳他,04.05,227,2,0
马耳他,04.04,202,2,0
马耳他,04.03,202,2,0
马耳他,04.02,169,2,0
马耳他,04.01,169,2,0
马耳他,03.31,156,2,0
马耳他,03.30,134,0,0
马耳他,03.29,134,0,0
马耳他,03.28,134,0,0
马耳他,03.27,38,0,0
马耳他,03.26,38,0,0
马耳他,03.25,38,0,0
马耳他,03.24,38,0,0
马耳他,03.23,38,0,0
马耳他,03.22,38,0,0
马耳他,03.21,38,0,0
马耳他,03.20,38,0,0
马耳他,03.19,38,0,0
马耳他,03.18,18,0,0
马耳他,03.17,18,0,0
马耳他,03.16,18,0,0
马耳他,03.15,18,0,0
马耳他,03.14,6,0,0
马耳他,03.13,6,0,0
马耳他,03.12,6,0,0
马耳他,03.11,5,0,0
马耳他,03.10,4,0,0
马耳他,03.09,1,0,0
马耳他,03.08,1,0,0
马耳他,03.07,1,0,0
马尔代夫,06.15,2035,1311,8
马尔代夫,06.14,2013,1217,8
马尔代夫,06.13,2003,1193,8
马尔代夫,06.12,1976,1153,8
马尔代夫,06.11,1962,1121,8
马尔代夫,06.10,1942,1010,8
马尔代夫,06.09,1916,925,8
马尔代夫,06.08,1903,827,8
马尔代夫,06.07,1901,763,8
马尔代夫,06.06,1883,717,8
马尔代夫,06.05,1872,648,7
马尔代夫,06.04,1850,644,7
马尔代夫,06.03,1841,608,7
马尔代夫,06.02,1829,488,7
马尔代夫,06.01,1773,453,6
马尔代夫,05.31,1672,406,5
马尔代夫,05.30,1633,230,5
马尔代夫,05.29,1513,242,5
马尔代夫,05.28,1457,197,5
马尔代夫,05.27,1457,197,5
马尔代夫,05.26,1395,155,4
马尔代夫,05.25,1371,144,4
马尔代夫,05.24,1313,128,4
马尔代夫,05.23,1274,109,4
马尔代夫,05.22,1216,91,4
马尔代夫,05.21,1216,91,4
马尔代夫,05.20,1186,91,4
马尔代夫,05.19,1143,80,4
马尔代夫,05.18,1094,58,4
马尔代夫,05.17,1078,58,4
马尔代夫,05.16,1078,49,4
马尔代夫,05.15,982,45,4
马尔代夫,05.14,955,40,4
马尔代夫,05.13,904,29,3
马尔代夫,05.12,897,29,3
马尔代夫,05.11,862,29,3
马尔代夫,05.10,835,29,3
马尔代夫,05.09,766,20,3
马尔代夫,05.08,734,20,3
马尔代夫,05.07,642,20,2
马尔代夫,05.06,574,20,2
马尔代夫,05.05,557,18,1
马尔代夫,05.04,527,18,1
马尔代夫,05.03,519,18,1
马尔代夫,05.02,491,17,1
马尔代夫,05.01,475,17,1
马尔代夫,04.30,396,17,1
马尔代夫,04.29,269,17,0
马尔代夫,04.28,245,17,0
马尔代夫,04.27,226,17,0
马尔代夫,04.26,177,17,0
马尔代夫,04.25,137,16,0
马尔代夫,04.24,116,16,0
马尔代夫,04.23,94,16,0
马尔代夫,04.22,86,16,0
马尔代夫,04.21,83,16,0
马尔代夫,04.20,67,16,0
马尔代夫,04.19,51,16,0
马尔代夫,04.18,34,16,0
马尔代夫,04.17,28,16,0
马尔代夫,04.16,23,16,0
马尔代夫,04.15,21,16,0
马尔代夫,04.14,20,14,0
马尔代夫,04.13,20,14,0
马尔代夫,04.12,20,13,0
马尔代夫,04.11,19,13,0
马尔代夫,04.10,19,13,0
马尔代夫,04.09,19,13,0
马尔代夫,04.08,19,13,0
马尔代夫,04.07,19,13,0
马尔代夫,04.06,18,13,0
马尔代夫,04.05,18,13,0
马尔代夫,04.04,18,13,0
马尔代夫,04.03,18,13,0
马尔代夫,04.02,18,13,0
马尔代夫,04.01,18,13,0
马尔代夫,03.31,18,13,0
马尔代夫,03.30,17,11,0
马尔代夫,03.29,13,0,0
马尔代夫,03.28,13,0,0
马尔代夫,03.27,13,0,0
马尔代夫,03.26,13,0,0
马尔代夫,03.25,13,0,0
马尔代夫,03.24,13,0,0
马尔代夫,03.23,13,0,0
马尔代夫,03.22,13,0,0
马尔代夫,03.21,13,0,0
马尔代夫,03.20,13,0,0
马尔代夫,03.19,13,0,0
马尔代夫,03.18,13,0,0
马尔代夫,03.17,13,0,0
马尔代夫,03.16,13,0,0
马尔代夫,03.15,13,0,0
马尔代夫,03.14,10,0,0
马尔代夫,03.13,9,0,0
马尔代夫,03.12,6,0,0
马尔代夫,03.11,6,0,0
马尔代夫,03.10,6,0,0
马尔代夫,03.09,4,0,0
马尔代夫,03.08,2,0,0
巴拉圭,06.15,1289,650,11
巴拉圭,06.14,1261,647,11
巴拉圭,06.13,1254,633,11
巴拉圭,06.12,1230,624,11
巴拉圭,06.11,1202,619,11
巴拉圭,06.10,1187,604,11
巴拉圭,06.09,1145,603,11
巴拉圭,06.08,1135,575,11
巴拉圭,06.07,1090,532,11
巴拉圭,06.06,1087,516,11
巴拉圭,06.05,1086,511,11
巴拉圭,06.04,1070,511,11
巴拉圭,06.03,1013,498,11
巴拉圭,06.02,995,488,11
巴拉圭,06.01,986,477,11
巴拉圭,05.31,964,466,11
巴拉圭,05.30,917,413,11
巴拉圭,05.29,900,402,11
巴拉圭,05.28,884,392,11
巴拉圭,05.27,877,382,11
巴拉圭,05.26,865,344,11
巴拉圭,05.25,862,307,11
巴拉圭,05.24,850,298,11
巴拉圭,05.23,838,264,11
巴拉圭,05.22,836,256,11
巴拉圭,05.21,833,242,11
巴拉圭,05.20,829,230,11
巴拉圭,05.19,788,219,11
巴拉圭,05.18,786,202,11
巴拉圭,05.17,778,198,11
巴拉圭,05.16,759,193,11
巴拉圭,05.15,754,184,11
巴拉圭,05.14,740,182,11
巴拉圭,05.13,737,173,10
巴拉圭,05.12,724,170,10
巴拉圭,05.11,713,165,10
巴拉圭,05.10,689,155,10
巴拉圭,05.09,563,152,10
巴拉圭,05.08,462,148,10
巴拉圭,05.07,440,142,10
巴拉圭,05.06,431,135,10
巴拉圭,05.05,415,130,10
巴拉圭,05.04,396,126,10
巴拉圭,05.03,370,119,10
巴拉圭,05.02,333,115,10
巴拉圭,05.01,266,113,10
巴拉圭,04.30,249,111,9
巴拉圭,04.29,239,102,9
巴拉圭,04.28,230,95,9
巴拉圭,04.27,228,85,9
巴拉圭,04.26,228,85,9
巴拉圭,04.25,223,78,9
巴拉圭,04.24,220,70,9
巴拉圭,04.23,213,62,9
巴拉圭,04.22,213,62,9
巴拉圭,04.21,208,53,8
巴拉圭,04.20,208,46,8
巴拉圭,04.19,206,41,8
巴拉圭,04.18,202,35,8
巴拉圭,04.17,199,30,8
巴拉圭,04.16,174,30,8
巴拉圭,04.15,161,23,8
巴拉圭,04.14,159,22,7
巴拉圭,04.13,147,22,6
巴拉圭,04.12,134,22,6
巴拉圭,04.11,133,18,6
巴拉圭,04.10,129,18,6
巴拉圭,04.09,124,18,5
巴拉圭,04.08,119,15,5
巴拉圭,04.07,115,15,5
巴拉圭,04.06,65,1,3
巴拉圭,04.05,65,1,3
巴拉圭,04.04,65,1,3
巴拉圭,04.03,65,1,3
巴拉圭,04.02,65,1,3
巴拉圭,04.01,65,1,3
巴拉圭,03.31,65,1,3
巴拉圭,03.30,41,0,3
巴拉圭,03.29,41,0,3
巴拉圭,03.28,41,0,3
巴拉圭,03.27,41,0,3
巴拉圭,03.26,37,0,3
巴拉圭,03.25,37,0,3
巴拉圭,03.24,22,0,1
巴拉圭,03.23,22,0,1
巴拉圭,03.22,22,0,1
巴拉圭,03.21,18,0,0
巴拉圭,03.20,6,0,0
巴拉圭,03.19,6,0,0
巴拉圭,03.18,6,0,0
巴拉圭,03.17,6,0,0
巴拉圭,03.16,6,0,0
巴拉圭,03.15,6,0,0
巴拉圭,03.14,6,0,0
巴拉圭,03.13,2,0,0
巴拉圭,03.12,2,0,0
巴拉圭,03.11,2,0,0
巴拉圭,03.10,1,0,0
巴拉圭,03.09,1,0,0
巴拉圭,03.08,1,0,0
摩尔多瓦,06.15,11740,6623,406
摩尔多瓦,06.14,11459,6421,398
摩尔多瓦,06.13,11093,6421,395
摩尔多瓦,06.12,11093,6229,385
摩尔多瓦,06.11,10321,6072,371
摩尔多瓦,06.10,10321,5930,371
摩尔多瓦,06.09,9807,5797,359
摩尔多瓦,06.08,9700,5738,346
摩尔多瓦,06.07,9700,5638,341
摩尔多瓦,06.06,9247,5450,326
摩尔多瓦,06.05,9018,5240,317
摩尔多瓦,06.04,9018,5009,315
摩尔多瓦,06.03,8548,4863,309
摩尔多瓦,06.02,8360,4738,307
摩尔多瓦,06.01,8251,4581,295
摩尔多瓦,05.31,8098,4581,294
摩尔多瓦,05.30,7896,4455,289
摩尔多瓦,05.29,7725,4123,282
摩尔多瓦,05.28,7537,4123,276
摩尔多瓦,05.27,7305,3884,267
摩尔多瓦,05.26,7147,3884,265
摩尔多瓦,05.25,7147,3802,261
摩尔多瓦,05.24,6994,3713,250
摩尔多瓦,05.23,6847,3452,238
摩尔多瓦,05.22,6704,2953,233
摩尔多瓦,05.21,6553,2953,228
摩尔多瓦,05.20,6553,2953,228
摩尔多瓦,05.19,6138,2508,219
摩尔多瓦,05.18,6060,2408,211
摩尔多瓦,05.17,5934,2344,207
摩尔多瓦,05.16,5745,2228,202
摩尔多瓦,05.15,5553,2228,194
摩尔多瓦,05.14,5406,2176,185
摩尔多瓦,05.13,5154,2069,182
摩尔多瓦,05.12,4995,1980,175
摩尔多瓦,05.11,4927,1980,171
摩尔多瓦,05.10,4867,1925,161
摩尔多瓦,05.09,4728,1925,159
摩尔多瓦,05.08,4605,1747,145
摩尔多瓦,05.07,4476,1747,145
摩尔多瓦,05.06,4363,1544,136
摩尔多瓦,05.05,4248,1544,133
摩尔多瓦,05.04,4121,1423,128
摩尔多瓦,05.03,4052,1334,124
摩尔多瓦,05.02,3980,1272,122
摩尔多瓦,05.01,3897,1272,122
摩尔多瓦,04.30,3897,1182,116
摩尔多瓦,04.29,3771,1114,107
摩尔多瓦,04.28,3638,925,103
摩尔多瓦,04.27,3481,925,101
摩尔多瓦,04.26,3304,895,94
摩尔多瓦,04.25,3110,825,89
摩尔多瓦,04.24,2926,755,84
摩尔多瓦,04.23,2926,661,79
摩尔多瓦,04.22,2614,560,73
摩尔多瓦,04.21,2614,505,72
摩尔多瓦,04.20,2472,457,68
摩尔多瓦,04.19,2378,457,62
摩尔多瓦,04.18,2264,391,56
摩尔多瓦,04.17,2154,276,55
摩尔多瓦,04.16,2049,235,51
摩尔多瓦,04.15,1934,171,43
摩尔多瓦,04.14,1847,134,36
摩尔多瓦,04.13,1662,107,33
摩尔多瓦,04.12,1560,75,30
摩尔多瓦,04.11,1438,56,29
摩尔多瓦,04.10,1289,50,29
摩尔多瓦,04.09,1174,40,24
摩尔多瓦,04.08,1056,40,24
摩尔多瓦,04.07,965,40,21
摩尔多瓦,04.06,864,37,17
摩尔多瓦,04.05,752,15,12
摩尔多瓦,04.04,591,15,2
摩尔多瓦,04.03,505,15,2
摩尔多瓦,04.02,423,15,2
摩尔多瓦,04.01,353,15,2
摩尔多瓦,03.31,298,15,2
摩尔多瓦,03.30,231,1,1
摩尔多瓦,03.29,231,1,1
摩尔多瓦,03.28,199,1,1
摩尔多瓦,03.27,177,1,1
摩尔多瓦,03.26,149,1,1
摩尔多瓦,03.25,125,1,1
